"row_id","order_date","ship_date","ship_mode","sales","quantity","discount","profit","returned"
"5433","2019-10-21","2019-10-25","Standard Class","6.22","4","0.70","-4.97",NULL
"5434","2019-04-25","2019-04-29","Standard Class","8.90","4","0.20","0.67","1"
"5437","2016-07-05","2016-07-08","First Class","19.52","2","0.20","5.37",NULL
"5438","2016-07-05","2016-07-08","First Class","9.81","5","0.70","-6.87",NULL
"5439","2016-07-05","2016-07-08","First Class","213.22","3","0.20","15.99",NULL
"5440","2018-04-04","2018-04-09","Standard Class","588.78","2","0.20","184.00",NULL
"5441","2019-11-13","2019-11-18","Second Class","2.06","1","0.20","0.15",NULL
"5442","2019-09-09","2019-09-13","Standard Class","6.37","2","0.20","2.39",NULL
"5444","2017-04-17","2017-04-23","Standard Class","62.30","13","0.20","21.02",NULL
"5446","2018-07-25","2018-07-29","Standard Class","20.94","1","0.20","7.07",NULL
"5454","2019-05-19","2019-05-23","Standard Class","38.02","6","0.20","13.78",NULL
"5455","2019-04-28","2019-05-02","Standard Class","8.38","1","0.20","0.73",NULL
"5456","2019-04-28","2019-05-02","Standard Class","6.85","2","0.20","0.77",NULL
"5459","2019-09-04","2019-09-06","Second Class","13.34","6","0.20","4.34",NULL
"5460","2019-09-04","2019-09-06","Second Class","1478.27","8","0.20","92.39",NULL
"5461","2016-03-21","2016-03-25","Standard Class","16.27","1","0.20","-3.86",NULL
"5463","2016-01-19","2016-01-20","First Class","32.34","10","0.70","-23.72",NULL
"5464","2016-01-19","2016-01-20","First Class","56.06","4","0.20","19.62",NULL
"5465","2016-01-19","2016-01-20","First Class","108.72","5","0.20","36.69",NULL
"5466","2016-01-19","2016-01-20","First Class","181.47","5","0.70","-320.60",NULL
"5467","2016-02-14","2016-02-19","Second Class","16.18","3","0.20","6.07",NULL
"5468","2018-06-09","2018-06-14","Standard Class","122.35","3","0.20","13.76",NULL
"5469","2016-09-26","2016-09-27","First Class","585.55","3","0.20","73.19",NULL
"5471","2018-05-30","2018-06-04","Standard Class","123.92","5","0.20","9.29",NULL
"5472","2019-12-19","2019-12-23","Standard Class","13.36","5","0.20","4.01",NULL
"5473","2019-12-19","2019-12-23","Standard Class","78.26","2","0.20","-17.61",NULL
"5474","2019-12-19","2019-12-23","Standard Class","102.02","7","0.70","-183.63",NULL
"5480","2016-03-31","2016-04-04","Standard Class","1.87","1","0.70","-1.31",NULL
"5481","2019-10-08","2019-10-14","Standard Class","103.19","1","0.20","11.61",NULL
"5485","2019-01-30","2019-02-04","Standard Class","419.14","4","0.20","-68.11",NULL
"5486","2016-12-12","2016-12-17","Standard Class","23.47","3","0.20","7.63",NULL
"5487","2017-10-24","2017-10-29","Standard Class","3.59","4","0.80","-6.29",NULL
"5488","2019-04-01","2019-04-04","Second Class","23.98","3","0.20","-5.69",NULL
"5489","2019-04-01","2019-04-04","Second Class","6.26","3","0.20","2.04",NULL
"5490","2019-04-01","2019-04-04","Second Class","20.81","3","0.20","1.82",NULL
"5491","2019-04-01","2019-04-04","Second Class","218.35","3","0.20","-19.11",NULL
"5492","2019-01-26","2019-01-27","First Class","18.16","2","0.20","1.82",NULL
"5495","2016-11-28","2016-11-28","Same Day","411.33","4","0.20","-4.84",NULL
"5496","2017-09-04","2017-09-08","Standard Class","7.66","4","0.70","-6.12",NULL
"5497","2019-06-12","2019-06-16","Standard Class","63.92","2","0.20","19.18",NULL
"5501","2019-07-15","2019-07-18","Second Class","664.15","6","0.10","88.55",NULL
"5503","2019-11-02","2019-11-06","Standard Class","3.31","1","0.20","0.66",NULL
"5504","2019-11-02","2019-11-06","Standard Class","20.14","3","0.20","1.26",NULL
"5505","2019-11-02","2019-11-06","Standard Class","8.86","3","0.20","2.88",NULL
"5506","2019-11-02","2019-11-06","Standard Class","859.20","4","0.40","-186.16",NULL
"5510","2019-05-15","2019-05-20","Standard Class","56.70","2","0.20","19.14",NULL
"5511","2019-05-15","2019-05-20","Standard Class","11.12","2","0.20","3.48",NULL
"5512","2016-02-24","2016-03-02","Standard Class","32.90","4","0.20","11.10",NULL
"5513","2016-02-24","2016-03-02","Standard Class","22.78","3","0.20","7.69",NULL
"5518","2019-12-04","2019-12-09","Standard Class","239.96","10","0.30","-10.28",NULL
"5519","2019-12-04","2019-12-09","Standard Class","54.77","2","0.20","6.85",NULL
"5520","2019-12-04","2019-12-09","Standard Class","13.39","3","0.20","3.18",NULL
"5521","2019-12-04","2019-12-09","Standard Class","23.92","5","0.20","8.67",NULL
"5522","2019-12-04","2019-12-09","Standard Class","255.97","4","0.20","-28.80",NULL
"5523","2018-06-05","2018-06-07","First Class","21.55","6","0.20","7.00",NULL
"5529","2017-03-31","2017-04-04","Standard Class","79.96","5","0.20","27.99",NULL
"5530","2019-08-06","2019-08-11","Standard Class","115.30","3","0.20","40.35",NULL
"5540","2019-05-22","2019-05-26","Standard Class","181.99","2","0.30","-54.60",NULL
"5541","2019-05-22","2019-05-26","Standard Class","1.59","2","0.80","-2.63",NULL
"5542","2019-05-22","2019-05-26","Standard Class","22.34","3","0.20","2.51",NULL
"5543","2018-12-19","2018-12-25","Standard Class","455.97","6","0.50","-218.87",NULL
"5544","2018-12-19","2018-12-25","Standard Class","10.44","6","0.70","-7.66",NULL
"5545","2018-12-19","2018-12-25","Standard Class","5.21","2","0.70","-4.17",NULL
"5548","2019-09-07","2019-09-08","First Class","126.56","4","0.20","47.46",NULL
"5551","2016-11-12","2016-11-16","Standard Class","2.67","1","0.20","0.33",NULL
"5552","2016-11-12","2016-11-16","Standard Class","16.66","6","0.20","-3.12",NULL
"5553","2016-11-12","2016-11-16","Standard Class","79.51","3","0.20","20.87",NULL
"5554","2016-11-12","2016-11-16","Standard Class","36.29","7","0.20","12.70",NULL
"5555","2016-11-12","2016-11-16","Standard Class","67.99","1","0.30","-13.00",NULL
"5565","2019-03-13","2019-03-13","Same Day","19.46","4","0.20","2.19",NULL
"5566","2019-03-13","2019-03-13","Same Day","209.99","2","0.30","9.00",NULL
"5567","2019-03-13","2019-03-13","Same Day","29.76","5","0.20","1.86",NULL
"5568","2019-03-13","2019-03-13","Same Day","89.77","1","0.30","-2.56",NULL
"5569","2019-03-13","2019-03-13","Same Day","959.98","2","0.20","335.99",NULL
"5570","2019-03-13","2019-03-13","Same Day","15.55","3","0.20","5.64",NULL
"5571","2019-03-13","2019-03-13","Same Day","34.36","1","0.20","-7.30",NULL
"5572","2016-12-05","2016-12-09","Standard Class","98.38","3","0.20","35.66","1"
"5573","2016-12-05","2016-12-09","Standard Class","29.94","4","0.70","-23.95","1"
"5574","2016-12-05","2016-12-09","Standard Class","17.47","3","0.20","5.68","1"
"5575","2016-12-05","2016-12-09","Standard Class","36.74","1","0.40","-9.18","1"
"5576","2016-12-05","2016-12-09","Standard Class","179.94","2","0.40","-44.99","1"
"5580","2019-09-09","2019-09-14","Second Class","243.92","5","0.20","-15.25",NULL
"5589","2016-07-19","2016-07-24","Standard Class","6.10","2","0.20","2.21",NULL
"5594","2019-11-19","2019-11-25","Standard Class","59.91","7","0.70","-45.93",NULL
"5600","2016-10-03","2016-10-03","Same Day","55.98","2","0.20","4.20",NULL
"5601","2016-10-03","2016-10-03","Same Day","14.48","5","0.20","4.89",NULL
"5602","2016-10-03","2016-10-03","Same Day","142.49","3","0.20","-3.56",NULL
"5603","2018-08-27","2018-08-29","Second Class","14.16","1","0.20","1.06",NULL
"5604","2018-08-27","2018-08-29","Second Class","79.92","5","0.20","27.97",NULL
"5605","2017-12-03","2017-12-07","Standard Class","590.35","6","0.20","206.62",NULL
"5606","2018-09-20","2018-09-25","Standard Class","17.09","2","0.20","1.07",NULL
"5607","2018-09-20","2018-09-25","Standard Class","98.39","1","0.20","-11.07",NULL
"5611","2017-10-05","2017-10-07","First Class","53.04","3","0.20","-4.64",NULL
"5618","2019-06-30","2019-07-04","Standard Class","19.52","2","0.20","5.37",NULL
"5628","2019-06-26","2019-07-01","Standard Class","13.87","6","0.20","4.68",NULL
"5629","2019-06-26","2019-07-01","Standard Class","273.55","3","0.20","-13.68",NULL
"5630","2018-08-21","2018-08-23","Second Class","815.29","9","0.40","-339.71",NULL
"5634","2018-09-23","2018-09-28","Second Class","10.53","7","0.20","3.68",NULL
"5636","2019-09-03","2019-09-08","Standard Class","82.56","5","0.20","28.90",NULL
"5639","2016-12-21","2016-12-27","Standard Class","1325.76","6","0.20","149.15",NULL
"5640","2016-12-21","2016-12-27","Standard Class","572.16","3","0.20","35.76",NULL
"5641","2016-09-23","2016-09-28","Standard Class","28.80","9","0.20","10.08",NULL
"5645","2019-03-23","2019-03-26","First Class","34.76","5","0.20","11.30",NULL
"5652","2019-07-17","2019-07-19","Second Class","1194.17","5","0.20","210.74","1"
"5655","2018-12-18","2018-12-21","First Class","45.24","4","0.70","-30.16","1"
"5656","2018-12-18","2018-12-21","First Class","18.69","4","0.20","2.34","1"
"5657","2018-12-18","2018-12-21","First Class","11.65","2","0.20","3.79","1"
"5658","2018-12-18","2018-12-21","First Class","112.78","3","0.20","-8.46","1"
"5659","2018-12-18","2018-12-21","First Class","377.45","5","0.50","-264.22","1"
"5660","2018-12-18","2018-12-21","First Class","15.94","4","0.20","5.18","1"
"5661","2018-12-18","2018-12-21","First Class","28.68","3","0.20","-7.17","1"
"5662","2018-09-24","2018-10-01","Standard Class","21.44","2","0.20","7.50",NULL
"5663","2018-09-24","2018-10-01","Standard Class","511.06","9","0.20","-95.82",NULL
"5664","2018-07-21","2018-07-21","Same Day","18.66","2","0.20","1.40",NULL
"5665","2018-07-21","2018-07-21","Same Day","11.09","7","0.70","-8.13",NULL
"5666","2018-07-21","2018-07-21","Same Day","66.69","1","0.20","4.17",NULL
"5667","2018-07-21","2018-07-21","Same Day","99.49","2","0.20","8.71",NULL
"5669","2018-06-11","2018-06-15","Standard Class","53.98","14","0.20","17.54",NULL
"5672","2017-06-09","2017-06-11","Second Class","140.38","3","0.20","8.77",NULL
"5673","2019-10-27","2019-11-03","Standard Class","15.84","2","0.20","5.54",NULL
"5674","2019-10-27","2019-11-03","Standard Class","8.45","2","0.20","2.64",NULL
"5676","2016-05-28","2016-06-02","Standard Class","57.41","6","0.20","5.74",NULL
"5678","2016-12-29","2017-01-05","Standard Class","38.98","3","0.60","-50.67",NULL
"5686","2017-11-05","2017-11-05","Same Day","98.35","3","0.20","35.65",NULL
"5687","2016-07-28","2016-07-28","Same Day","14.32","5","0.20","5.19",NULL
"5688","2016-07-28","2016-07-28","Same Day","129.89","6","0.20","12.99",NULL
"5689","2016-07-28","2016-07-28","Same Day","48.94","7","0.20","16.52",NULL
"5690","2017-12-26","2017-12-31","Standard Class","275.06","3","0.30","-90.38",NULL
"5696","2018-05-05","2018-05-07","Second Class","71.09","2","0.20","-1.78",NULL
"5697","2019-10-14","2019-10-18","Standard Class","27.40","9","0.80","-42.46",NULL
"5698","2019-10-14","2019-10-18","Standard Class","13.46","1","0.80","-23.55",NULL
"5699","2018-11-05","2018-11-05","Same Day","11.84","1","0.20","4.44",NULL
"5701","2018-11-24","2018-11-26","First Class","40.75","3","0.20","15.28",NULL
"5702","2018-11-24","2018-11-26","First Class","139.96","5","0.20","-22.74",NULL
"5703","2016-12-14","2016-12-21","Standard Class","2.62","1","0.20","0.30",NULL
"5704","2016-12-14","2016-12-21","Standard Class","136.53","1","0.40","-52.34",NULL
"5705","2016-12-14","2016-12-21","Standard Class","263.96","1","0.20","42.89",NULL
"5707","2019-09-22","2019-09-25","Second Class","40.18","3","0.20","14.56",NULL
"5710","2017-05-08","2017-05-15","Standard Class","127.76","2","0.10","21.29","1"
"5711","2017-05-08","2017-05-15","Standard Class","2799.94","7","0.20","1014.98","1"
"5713","2019-07-31","2019-07-31","Same Day","36.79","1","0.20","4.14",NULL
"5719","2017-10-09","2017-10-12","Second Class","29.40","3","0.10","5.23",NULL
"5721","2017-11-14","2017-11-17","First Class","8.72","5","0.20","2.29","1"
"5722","2017-11-14","2017-11-17","First Class","91.18","3","0.20","4.56","1"
"5723","2017-11-14","2017-11-17","First Class","159.97","4","0.20","29.99","1"
"5725","2016-09-22","2016-09-27","Standard Class","331.54","3","0.20","-82.88",NULL
"5727","2017-05-04","2017-05-08","Standard Class","946.34","7","0.20","118.29",NULL
"5736","2016-06-29","2016-07-03","Standard Class","13.92","3","0.20","4.87",NULL
"5739","2018-12-31","2019-01-06","Standard Class","38.38","3","0.20","13.43",NULL
"5742","2019-03-28","2019-03-31","First Class","532.72","2","0.20","53.27","1"
"5747","2018-12-08","2018-12-12","Standard Class","249.58","2","0.20","31.20",NULL
"5748","2018-12-08","2018-12-12","Standard Class","68.11","3","0.20","17.88",NULL
"5749","2018-12-08","2018-12-12","Standard Class","16.56","3","0.20","-2.48",NULL
"5751","2016-05-30","2016-06-05","Standard Class","355.46","3","0.50","-184.84",NULL
"5756","2016-10-14","2016-10-18","Standard Class","3.16","4","0.80","-8.53",NULL
"5757","2016-10-14","2016-10-18","Standard Class","1999.96","5","0.20","624.99",NULL
"5758","2017-08-11","2017-08-16","Standard Class","46.15","3","0.20","12.11",NULL
"5759","2017-11-22","2017-11-23","First Class","32.99","3","0.50","-1.98",NULL
"5761","2018-12-30","2018-12-30","Same Day","6.38","1","0.20","2.15","1"
"5764","2017-11-03","2017-11-05","First Class","1448.82","10","0.10","209.27",NULL
"5766","2016-11-08","2016-11-14","Standard Class","333.58","3","0.20","25.02",NULL
"5767","2018-10-08","2018-10-15","Standard Class","60.14","6","0.20","20.30",NULL
"5768","2019-09-08","2019-09-12","Second Class","85.20","6","0.20","20.24",NULL
"5774","2018-08-31","2018-09-06","Standard Class","23.97","2","0.20","2.40",NULL
"5775","2018-04-12","2018-04-16","Standard Class","638.29","7","0.20","-31.91","1"
"5776","2018-04-12","2018-04-16","Standard Class","13.21","1","0.20","4.62","1"
"5777","2018-12-04","2018-12-08","Standard Class","15.53","3","0.20","5.82",NULL
"5780","2016-11-11","2016-11-18","Standard Class","112.65","1","0.20","11.26","1"
"5781","2017-04-02","2017-04-09","Standard Class","71.98","3","0.20","24.29",NULL
"5785","2019-10-02","2019-10-08","Standard Class","217.76","6","0.70","-384.72",NULL
"5786","2019-10-02","2019-10-08","Standard Class","39.07","6","0.20","4.40",NULL
"5787","2019-10-02","2019-10-08","Standard Class","22.64","7","0.70","-16.60",NULL
"5788","2019-10-02","2019-10-08","Standard Class","95.14","7","0.20","10.70",NULL
"5789","2019-04-10","2019-04-14","Second Class","12.32","5","0.20","1.85",NULL
"5790","2019-04-10","2019-04-14","Second Class","4.42","3","0.70","-3.09",NULL
"5792","2019-09-29","2019-10-02","First Class","72.78","1","0.20","0.00","1"
"5795","2019-09-29","2019-10-02","First Class","46.67","2","0.20","16.34","1"
"5800","2016-08-20","2016-08-25","Second Class","421.37","2","0.30","-6.02",NULL
"5801","2016-07-11","2016-07-14","First Class","575.97","4","0.20","43.20","1"
"5802","2016-07-11","2016-07-14","First Class","10.37","2","0.20","3.63","1"
"5803","2017-03-22","2017-03-24","First Class","15.98","2","0.20","1.20",NULL
"5804","2019-05-12","2019-05-19","Standard Class","10.27","3","0.20","1.16",NULL
"5805","2019-11-13","2019-11-19","Standard Class","61.79","4","0.20","6.18",NULL
"5806","2019-11-13","2019-11-19","Standard Class","206.00","3","0.30","-27.26",NULL
"5807","2018-09-04","2018-09-07","Second Class","12.19","3","0.20","4.11",NULL
"5808","2018-09-04","2018-09-07","Second Class","87.17","2","0.20","8.72",NULL
"5809","2018-09-04","2018-09-07","Second Class","31.74","2","0.20","8.33",NULL
"5810","2018-02-06","2018-02-11","Standard Class","132.22","4","0.20","-18.18",NULL
"5813","2017-03-22","2017-03-26","Standard Class","1487.98","3","0.20","186.00",NULL
"5815","2017-06-15","2017-06-17","First Class","11.67","1","0.20","-0.73",NULL
"5817","2016-11-26","2016-11-26","Same Day","12.91","3","0.20","4.68",NULL
"5818","2016-11-26","2016-11-26","Same Day","17.09","4","0.20","5.77",NULL
"5823","2019-05-12","2019-05-18","Standard Class","285.48","5","0.20","-10.71",NULL
"5824","2019-05-12","2019-05-18","Standard Class","19.17","4","0.20","6.47",NULL
"5825","2016-05-02","2016-05-02","Same Day","26.14","3","0.20","1.96",NULL
"5827","2019-09-03","2019-09-06","Second Class","90.80","1","0.10","14.12",NULL
"5828","2019-09-03","2019-09-06","Second Class","181.76","2","0.10","-8.08",NULL
"5833","2018-07-21","2018-07-26","Standard Class","6.26","3","0.20","2.04",NULL
"5834","2018-07-21","2018-07-26","Standard Class","363.92","5","0.20","0.00",NULL
"5835","2017-06-09","2017-06-16","Standard Class","64.20","5","0.70","-42.80",NULL
"5836","2017-06-09","2017-06-16","Standard Class","38.52","3","0.70","-26.96",NULL
"5837","2017-06-09","2017-06-16","Standard Class","72.60","5","0.20","-8.17",NULL
"5838","2019-11-27","2019-12-03","Standard Class","57.57","4","0.20","5.76",NULL
"5842","2017-11-17","2017-11-21","Standard Class","415.97","4","0.20","52.00",NULL
"5847","2017-11-17","2017-11-21","Standard Class","225.57","2","0.20","2.82",NULL
"5855","2017-08-05","2017-08-11","Standard Class","33.49","7","0.20","-1.26",NULL
"5856","2017-08-05","2017-08-11","Standard Class","23.04","3","0.20","-4.90",NULL
"5857","2017-08-05","2017-08-11","Standard Class","1.36","1","0.80","-2.18",NULL
"5858","2017-08-05","2017-08-11","Standard Class","14.76","5","0.60","-11.44",NULL
"5859","2019-09-03","2019-09-07","Second Class","239.67","2","0.20","14.10",NULL
"5861","2017-04-29","2017-05-04","Second Class","7.97","2","0.20","2.89",NULL
"5868","2018-01-04","2018-01-08","Standard Class","4.67","1","0.20","0.58",NULL
"5869","2018-01-04","2018-01-08","Standard Class","104.58","6","0.70","-80.18",NULL
"5870","2018-11-07","2018-11-12","Standard Class","1603.14","4","0.20","100.20",NULL
"5871","2018-06-14","2018-06-14","Same Day","1293.49","7","0.20","80.84",NULL
"5876","2017-04-07","2017-04-09","First Class","11.74","3","0.20","1.03",NULL
"5881","2018-09-18","2018-09-22","Standard Class","801.57","2","0.20","50.10",NULL
"5883","2018-09-18","2018-09-22","Standard Class","885.53","9","0.20","-99.62",NULL
"5886","2016-10-16","2016-10-17","Same Day","14.35","3","0.20","5.02",NULL
"5891","2018-11-21","2018-11-26","Standard Class","38.43","1","0.20","13.45",NULL
"5892","2018-11-21","2018-11-26","Standard Class","21.57","2","0.20","1.62",NULL
"5893","2018-11-21","2018-11-26","Standard Class","81.58","3","0.20","2.04",NULL
"5901","2017-11-20","2017-11-24","Standard Class","24.19","9","0.20","7.56",NULL
